NR,AR,TIMI,DAGS,ST,STOD,LENGD,TYNGD,KYN,KTR,ALD,ALDUR,FYLL,HOR,CHIP,CHIL,DAPH,LYM,EU,PIS,TRI,ANN,LOGLENGD,LOGTYNGD,PHOR,PCHIP,PCHIL,PDAPH,PLYM,PEU,PPIS,PTRI,PANN,SCHITSO,NET_MÖSK,NOSTOC,OGR,PNOSTOC,POGR,PHOT
17,2009,9,30909,11,0,39.5,868,2,2,4,4,4,100,0,0,0,0,0,0,0,0,1.59660,2.93852,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
18,2009,9,30909,11,0,38.8,854,1,2,4,4,4,100,0,0,0,0,0,0,0,0,1.58883,2.93146,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
1,2010,8,300810,2,0,15.7,36,2,2,2,2,2,0,0,0,0,0,100,0,0,0,1.19590,1.55630,00,00,00,00,00,200,00,00,00,0,17,0,0,00,00,00
2,2010,8,300810,2,0,14.7,36,1,1,1,1,1,0,0,0,0,0,100,0,0,0,1.16732,1.55630,00,00,00,00,00,100,00,00,00,0,17,0,0,00,00,00
3,2010,8,300810,2,0,17.5,54,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.24304,1.73239,00,00,00,00,00,00,00,00,00,0,19,0,0,00,00,00
4,2010,8,300810,2,0,28.0,260,2,2,3,3,5,100,0,0,0,0,0,0,0,0,1.44716,2.41497,500,00,00,00,00,00,00,00,00,0,50,0,0,00,00,00
5,2010,8,300810,2,0,38.2,864,2,2,4,4,0,0,0,0,0,0,0,0,0,0,1.58206,2.93651,00,00,00,00,00,00,00,00,00,0,50,0,0,00,00,00
6,2010,8,300810,2,0,40.5,824,2,2,4,4,5,100,0,0,0,0,0,0,0,0,1.60746,2.91593,500,00,00,00,00,00,00,00,00,0,46,0,0,00,00,00
7,2010,8,300810,2,0,33.8,554,1,2,6,6,4,0,0,0,0,0,100,0,0,0,1.52892,2.74351,00,00,00,00,00,400,00,00,00,0,46,0,0,00,00,00
8,2010,8,300810,2,0,30.7,392,2,2,3,3,3,0,0,10,0,0,90,0,0,0,1.48714,2.59329,00,00,30,00,00,270,00,00,00,0,35,0,0,00,00,00
9,2010,8,300810,2,0,28.1,280,2,2,3,3,5,100,0,0,0,0,0,0,0,0,1.44871,2.44716,500,00,00,00,00,00,00,00,00,0,35,0,0,00,00,00
10,2010,8,300810,2,0,31.8,430,1,2,3,3,2,100,0,0,0,0,0,0,0,0,1.50243,2.63347,200,00,00,00,00,00,00,00,00,0,35,0,0,00,00,00
11,2010,8,300810,9,0,15.8,38,1,1,1,1,1,0,0,0,0,0,100,0,0,0,1.19866,1.57978,00,00,00,00,00,100,00,00,00,0,17,0,0,00,00,00
12,2010,8,300810,9,0,18.4,68,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1.26482,1.83251,00,00,00,00,00,00,00,00,00,0,19,0,0,00,00,00
13,2010,8,300810,9,0,25.8,180,2,2,3,3,1,0,0,0,0,0,100,0,0,0,1.41162,2.25527,00,00,00,00,00,100,00,00,00,0,25,0,0,00,00,00
14,2010,8,300810,9,0,15.0,40,2,2,2,2,3,0,0,0,0,0,100,0,0,0,1.17609,1.60206,00,00,00,00,00,300,00,00,00,0,19,0,0,00,00,00
15,2010,8,300810,9,0,15.7,38,1,1,2,2,2,0,0,40,0,0,60,0,0,0,1.19590,1.57978,00,00,80,00,00,120,00,00,00,0,19,0,0,00,00,00
16,2010,8,300810,9,0,17.2,52,1,2,2,2,3,0,0,0,0,0,100,0,0,0,1.23553,1.71600,00,00,00,00,00,300,00,00,00,0,19,0,0,00,00,00
17,2010,8,300810,9,0,20.7,114,2,2,2,2,2,0,0,20,0,0,80,0,0,0,1.31597,2.05690,00,00,40,00,00,160,00,00,00,0,19,0,0,00,00,00
18,2010,8,300810,9,0,32.0,448,1,2,3,3,2,0,0,10,10,0,80,0,0,0,1.50515,2.65128,00,00,20,20,00,160,00,00,00,0,30,0,0,00,00,00
19,2010,8,300810,9,0,21.2,110,1,1,2,2,3,0,0,90,0,0,10,0,0,0,1.32634,2.04139,00,00,270,00,00,30,00,00,00,0,22,0,0,00,00,00
20,2010,8,300810,9,0,21.4,106,1,1,2,2,2,0,0,10,0,0,90,0,0,0,1.33041,2.02531,00,00,20,00,00,180,00,00,00,0,22,0,0,00,00,00
21,2010,8,300810,9,0,21.0,120,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1.32222,2.07918,00,00,00,00,00,00,00,00,00,0,22,0,0,00,00,00
22,2010,8,300810,9,0,29.3,314,1,2,3,3,1,0,0,20,0,0,80,0,0,0,1.46687,2.49693,00,00,20,00,00,80,00,00,00,0,22,0,0,00,00,00
23,2010,8,300810,9,0,23.0,150,1,1,2,2,1,0,0,0,0,0,100,0,0,0,1.36173,2.17609,00,00,00,00,00,100,00,00,00,0,25,0,0,00,00,00
24,2010,8,300810,9,0,21.3,124,1,1,2,2,3,0,0,0,0,0,100,0,0,0,1.32838,2.09342,00,00,00,00,00,300,00,00,00,0,25,0,0,00,00,00
25,2010,8,300810,9,0,32.0,400,2,2,3,3,1,0,0,100,0,0,0,0,0,0,1.50515,2.60206,00,00,100,00,00,00,00,00,00,0,35,0,0,00,00,00
26,2010,8,300810,9,0,37.3,656,1,2,4,4,2,0,0,0,0,0,100,0,0,0,1.57171,2.81690,00,00,00,00,00,200,00,00,00,0,35,0,0,00,00,00
27,2010,8,300810,9,0,38.0,732,2,2,4,4,2,0,0,40,0,0,60,0,0,0,1.57978,2.86451,00,00,80,00,00,120,00,00,00,0,50,0,0,00,00,00
28,2010,8,300810,9,0,41.4,884,2,2,4,4,2,0,0,95,0,0,5,0,0,0,1.61700,2.94645,00,00,190,00,00,10,00,00,00,0,50,0,0,00,00,00
29,2010,8,300810,9,0,36.0,732,1,2,4,4,1,0,0,30,0,0,70,0,0,0,1.55630,2.86451,00,00,30,00,00,70,00,00,00,0,50,0,0,00,00,00
30,2010,8,300810,9,0,38.2,790,1,2,4,4,2,0,0,10,0,20,70,0,0,0,1.58206,2.89763,00,00,20,00,40,140,00,00,00,0,40,0,0,00,00,00
31,2010,8,300810,9,0,40.0,872,1,2,4,4,2,0,0,0,0,0,100,0,0,0,1.60206,2.94052,00,00,00,00,00,200,00,00,00,0,40,0,0,00,00,00
32,2010,8,300810,9,0,38.7,742,1,2,4,4,2,0,0,80,0,0,20,0,0,0,1.58771,2.87040,00,00,160,00,00,40,00,00,00,0,46,0,0,00,00,00
33,2010,8,300810,9,0,40.2,810,1,2,4,4,3,0,0,0,0,10,90,0,0,0,1.60423,2.90849,00,00,00,00,30,270,00,00,00,0,46,0,0,00,00,00
34,2010,8,300810,9,0,37.6,730,1,2,4,4,3,0,0,5,0,0,95,0,0,0,1.57519,2.86332,00,00,15,00,00,285,00,00,00,0,46,0,0,00,00,00
35,2010,8,300810,3,0,26.5,200,2,2,3,3,3,100,0,0,0,0,0,0,0,0,1.42325,2.30103,300,00,00,00,00,00,00,00,00,0,25,0,0,00,00,00
36,2010,8,300810,3,0,20.4,100,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1.30963,2.00000,00,00,00,00,00,00,00,00,00,0,22,0,0,00,00,00
37,2010,8,300810,1,0,24.6,174,2,2,3,3,2,0,0,0,0,90,0,0,0,0,1.39094,2.24055,00,00,00,00,180,00,00,00,00,0,22,10,0,20,00,00
38,2010,8,300810,1,0,24.0,164,1,1,3,3,3,0,10,0,70,0,20,0,0,0,1.38021,2.21484,00,30,00,210,00,60,00,00,00,0,25,0,0,00,00,00
39,2010,8,300810,1,0,29.5,286,1,2,3,3,2,100,0,0,0,0,0,0,0,0,1.46982,2.45637,200,00,00,00,00,00,00,00,00,0,30,0,0,00,00,00
40,2010,8,300810,1,0,16.5,46,1,1,2,2,2,0,100,0,0,0,0,0,0,0,1.21748,1.66276,00,200,00,00,00,00,00,00,00,0,17,0,0,00,00,00
41,2010,8,300810,1,0,15.8,40,1,1,2,2,1,100,0,0,0,0,0,0,0,0,1.19866,1.60206,100,00,00,00,00,00,00,00,00,0,17,0,0,00,00,00
42,2010,8,310810,4,0,21.7,106,2,2,2,2,3,0,0,0,0,0,100,0,0,0,1.33646,2.02531,00,00,00,00,00,300,00,00,00,0,25,0,0,00,00,00
43,2010,8,310810,4,0,21.5,110,2,2,2,2,1,0,0,100,0,0,0,0,0,0,1.33244,2.04139,00,00,100,00,00,00,00,00,00,0,25,0,0,00,00,00
44,2010,8,310810,4,0,23.2,168,2,2,2,2,3,0,0,0,0,60,40,0,0,0,1.36549,2.22531,00,00,00,00,180,120,00,00,00,0,25,0,0,00,00,00
45,2010,8,310810,4,0,17.5,54,1,1,2,2,2,0,0,0,0,0,100,0,0,0,1.24304,1.73239,00,00,00,00,00,200,00,00,00,0,19,0,0,00,00,00
46,2010,8,310810,4,0,28.2,296,1,2,3,3,0,0,0,0,0,0,0,0,0,0,1.45025,2.47129,00,00,00,00,00,00,00,00,00,0,19,0,0,00,00,00
47,2010,8,310810,4,0,25.0,200,1,1,3,3,2,0,0,0,0,0,100,0,0,0,1.39794,2.30103,00,00,00,00,00,200,00,00,00,0,30,0,0,00,00,00
48,2010,8,310810,4,0,24.0,180,1,1,3,3,1,0,0,0,0,0,100,0,0,0,1.38021,2.25527,00,00,00,00,00,100,00,00,00,0,30,0,0,00,00,00
49,2010,8,310810,4,0,17.9,64,1,1,2,2,2,0,0,0,0,0,100,0,0,0,1.25285,1.80618,00,00,00,00,00,200,00,00,00,0,22,0,0,00,00,00
50,2010,8,310810,4,0,25.6,204,1,1,3,3,1,0,0,10,0,0,90,0,0,0,1.40824,2.30963,00,00,10,00,00,90,00,00,00,0,30,0,0,00,00,00
51,2010,8,310810,4,0,20.2,80,1,1,3,3,1,0,0,0,0,0,100,0,0,0,1.30535,1.90309,00,00,00,00,00,100,00,00,00,0,22,0,0,00,00,00
52,2010,8,310810,4,0,22.3,116,2,2,2,2,1,0,0,0,0,100,0,0,0,0,1.34830,2.06446,00,00,00,00,100,00,00,00,00,0,22,0,0,00,00,00
53,2010,8,310810,4,0,21.0,112,1,1,2,2,1,0,0,0,0,0,100,0,0,0,1.32222,2.04922,00,00,00,00,00,100,00,00,00,0,22,0,0,00,00,00
54,2010,8,310810,4,0,35.8,0,2,2,4,4,1,0,0,0,0,0,100,0,0,0,1.55388,#NUM!,00,00,00,00,00,100,00,00,00,0,35,0,0,00,00,00
55,2010,8,310810,4,0,42.0,"1,026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62325,3.01115,00,00,00,00,00,00,00,00,00,0,35,0,0,00,00,00
56,2010,8,310810,4,0,31.2,404,1,2,4,4,1,0,0,0,0,0,0,0,0,0,1.49415,2.60638,00,00,00,00,00,00,00,00,00,0,40,0,100,00,100,00
57,2010,8,310810,4,0,34.0,504,1,2,3,3,0,0,0,0,0,0,0,0,0,0,1.53148,2.70243,00,00,00,00,00,00,00,00,00,0,40,0,0,00,00,00
58,2010,8,310810,4,0,39.5,744,1,2,4,4,0,0,0,0,0,0,0,0,0,0,1.59660,2.87157,00,00,00,00,00,00,00,00,00,0,40,0,0,00,00,00
59,2010,8,310810,4,0,17.5,58,2,2,2,2,2,0,0,0,40,0,60,0,0,0,1.24304,1.76343,00,00,00,80,00,120,00,00,00,0,17,0,0,00,00,00
60,2010,8,310810,4,0,21.8,114,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.33846,2.05690,00,00,00,00,00,00,00,00,00,0,25,0,0,00,00,00
61,2010,8,310810,4,0,17.3,58,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1.23805,1.76343,00,00,00,00,00,00,00,00,00,0,19,0,0,00,00,00
62,2010,8,310810,4,0,23.1,148,1,1,3,3,3,100,0,0,0,0,0,0,0,0,1.36361,2.17026,300,00,00,00,00,00,00,00,00,0,19,0,0,00,00,00
63,2010,8,310810,4,0,24.0,184,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.38021,2.26482,00,00,00,00,00,00,00,00,00,0,19,0,0,00,00,00
64,2010,8,310810,4,0,15.8,40,1,1,2,2,1,0,0,0,0,0,100,0,0,0,1.19866,1.60206,00,00,00,00,00,100,00,00,00,0,17,0,0,00,00,00
65,2010,8,310810,4,0,15.0,34,1,1,3,3,1,0,0,0,0,0,0,0,0,0,1.17609,1.53148,00,00,00,00,00,00,00,00,00,0,17,0,100,00,100,00
66,2010,8,310810,4,0,23.2,156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.36549,2.19312,00,00,00,00,00,00,00,00,00,0,30,0,0,00,00,00
67,2010,8,310810,4,0,32.3,444,1,2,4,4,2,100,0,0,0,0,0,0,0,0,1.50920,2.64738,200,00,00,00,00,00,00,00,00,0,40,0,0,00,00,00
68,2010,8,310810,4,0,31.4,464,1,1,4,4,3,100,0,0,0,0,0,0,0,0,1.49693,2.66652,300,00,00,00,00,00,00,00,00,0,40,0,0,00,00,00
69,2010,8,310810,4,0,36.0,606,2,2,4,4,0,0,0,0,0,0,0,0,0,0,1.55630,2.78247,00,00,00,00,00,00,00,00,00,0,46,0,0,00,00,00
70,2010,8,310810,4,0,18.7,76,1,1,2,2,3,5,0,5,0,0,90,0,0,0,1.27184,1.88081,15,00,15,00,00,270,00,00,00,0,22,0,0,00,00,00
71,2010,8,310810,4,0,39.2,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59329,2.96379,00,00,00,00,00,00,00,00,00,0,50,0,0,00,00,00
72,2010,8,310810,6,0,16.5,48,1,1,2,2,2,0,100,0,0,0,0,0,0,0,1.21748,1.68124,00,200,00,00,00,00,00,00,00,0,19,0,0,00,00,00
73,2010,8,310810,6,0,17.4,54,1,1,2,2,3,0,0,0,0,0,100,0,0,0,1.24055,1.73239,00,00,00,00,00,300,00,00,00,0,19,0,0,00,00,00
74,2010,8,310810,6,0,21.7,96,1,1,3,3,1,0,0,0,0,0,100,0,0,0,1.33646,1.98227,00,00,00,00,00,100,00,00,00,0,19,0,0,00,00,00
75,2010,8,310810,6,0,19.0,76,1,1,2,2,4,0,0,0,70,0,30,0,0,0,1.27875,1.88081,00,00,00,280,00,120,00,00,00,0,22,0,0,00,00,00
76,2010,8,310810,6,0,21.0,108,1,1,2,2,3,0,0,0,0,0,100,0,0,0,1.32222,2.03342,00,00,00,00,00,300,00,00,00,0,22,0,0,00,00,00
77,2010,8,310810,6,0,23.0,190,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1.36173,2.27875,00,00,00,00,00,00,00,00,00,0,22,0,0,00,00,00
78,2010,8,310810,6,0,15.1,31,2,1,2,2,2,0,0,0,0,0,100,0,0,0,1.17898,1.49136,00,00,00,00,00,200,00,00,00,0,17,0,0,00,00,00
79,2010,8,310810,6,0,31.4,388,1,2,4,4,2,0,40,0,0,60,0,0,0,0,1.49693,2.58883,00,80,00,00,120,00,00,00,00,0,40,0,0,00,00,00
80,2010,8,310810,0,0,16.5,48,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1.21748,1.68124,00,00,00,00,00,00,00,00,00,0,17,0,0,00,00,00
81,2010,9,10910,12,0,21.2,94,1,3,2,2,3,100,0,0,0,0,0,0,0,0,1.32634,1.97313,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
82,2010,9,10910,12,0,22.8,134,1,1,3,3,4,100,0,0,0,0,0,0,0,0,1.35793,2.12710,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
83,2010,9,10910,12,0,25.0,170,1,2,3,3,3,100,0,0,0,0,0,0,0,0,1.39794,2.23045,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
84,2010,9,10910,12,0,24.4,144,2,2,4,4,2,100,0,0,0,0,0,0,0,0,1.38739,2.15836,200,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
85,2010,9,10910,12,0,24.0,178,1,1,2,2,3,100,0,0,0,0,0,0,0,0,1.38021,2.25042,300,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
86,2010,9,10910,12,0,20.0,94,2,1,2,2,5,100,0,0,0,0,0,0,0,0,1.30103,1.97313,500,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
87,2010,9,10910,12,0,14.5,32,2,1,3,3,0,0,0,0,0,0,0,0,0,0,1.16137,1.50515,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
88,2010,9,10910,12,0,27.3,237,1,1,3,3,2,100,0,0,0,0,0,0,0,0,1.43616,2.37475,200,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
89,2010,9,10910,12,0,26.8,260,1,4,3,3,4,100,0,0,0,0,0,0,0,0,1.42813,2.41497,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
90,2010,9,10910,12,0,31.0,334,1,2,0,0,2,100,0,0,0,0,0,0,0,0,1.49136,2.52375,200,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
91,2010,9,10910,12,0,24.3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38561,2.12710,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
92,2010,9,10910,12,0,32.2,370,2,2,3,3,2,100,0,0,0,0,0,0,0,0,1.50786,2.56820,200,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
93,2010,9,10910,12,0,32.0,370,1,2,3,3,4,100,0,0,0,0,0,0,0,0,1.50515,2.56820,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
94,2010,9,10910,12,0,31.0,400,1,2,3,3,0,0,0,0,0,0,0,0,0,0,1.49136,2.60206,00,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
95,2010,9,10910,12,0,32.5,444,2,2,3,3,4,100,0,0,0,0,0,0,0,0,1.51188,2.64738,400,00,00,00,00,00,00,00,00,0,0,0,0,00,00,00
1,2010,9,10910,2,0,16.3,46,2,1,0,0,4,0,0,0,0,0,100,0,0,0,1.21219,1.66276,00,00,00,00,00,300,00,00,00,0,17,0,0,00,00,00
2,2011,8,270811,2,0,15.4,32,1,1,2,2,3,0,0,0,100,0,0,0,0,0,1.18752,1.50515,00,40,00,00,00,360,00,00,00,0,17,0,0,00,00,00
3,2011,8,270811,2,0,14.4,30,2,2,2,2,3,0,0,0,70,0,30,0,0,0,1.15836,1.47712,400,00,00,00,00,00,00,00,00,0,17,0,0,00,00,00
4,2011,8,270811,2,0,18.7,72,2,2,2,2,5,0,0,0,0,0,0,0,0,0,1.27184,1.85733,00,00,00,00,00,400,00,00,00,0,19,0,0,00,00,00
5,2011,8,270811,2,0,18.8,78,1,2,2,2,2,0,0,0,0,0,100,0,0,0,1.27416,1.89209,00,00,00,00,00,210,00,00,90,0,25,0,0,00,00,00
6,2011,8,270811,2,0,26.8,216,2,2,3,3,5,0,0,0,100,0,0,0,0,0,1.42813,2.33445,10,00,00,00,00,190,00,00,00,0,25,0,0,00,00,00
7,2011,8,270811,2,0,30.7,324,2,2,3,3,3,0,0,0,90,0,10,0,0,0,1.48714,2.51055,00,10,00,00,00,190,00,00,00,0,35,0,0,00,00,00
8,2011,8,270811,2,0,45.5,932,2,2,4,4,4,0,0,0,95,0,2,0,0,0,1.65801,2.96942,00,140,00,00,00,60,00,00,00,0,50,0,0,00,00,00
9,2011,8,270811,2,0,46.5,978,1,12,4,4,2,0,0,0,100,0,0,0,0,0,1.66745,2.99034,200,00,00,00,00,00,00,00,00,0,30,0,0,00,00,00
10,2011,8,270811,3,0,25.3,168,2,2,3,3,2,0,0,0,0,0,100,0,0,0,1.40312,2.22531,240,00,00,00,00,60,00,00,00,0,25,0,0,00,00,00
11,2011,8,270811,3,0,23.8,142,1,2,3,3,5,0,0,0,100,0,0,0,0,0,1.37658,2.15229,200,00,00,00,00,00,00,00,00,0,25,0,0,00,00,00
12,2011,8,270811,3,0,30.0,300,1,2,3,3,4,0,0,0,100,0,0,0,0,0,1.47712,2.47712,300,00,00,00,00,00,00,00,00,0,30,0,0,00,00,00
13,2011,8,270811,3,0,29.2,266,1,2,3,3,3,0,0,0,100,0,0,0,0,0,1.46538,2.42488,300,00,00,00,00,00,00,00,00,0,30,0,0,00,00,00
14,2011,8,270811,3,0,26.6,192,1,3,3,3,4,100,0,0,0,0,0,0,0,0,1.42488,2.28330,00,00,00,00,00,200,00,00,00,0,22,0,0,00,00,00
15,2011,8,270811,3,0,33.0,444,2,2,0,0,1,0,0,0,100,0,0,0,0,0,1.51851,2.64738,00,20,00,00,00,380,00,00,00,0,40,0,0,00,00,00
16,2011,8,270811,4,0,38.0,650,2,2,0,0,3,0,0,0,100,0,0,0,0,0,1.57978,2.81291,00,00,00,00,00,500,00,00,00,0,40,0,0,00,00,00
17,2011,8,270811,4,0,20.0,86,2,2,2,2,3,0,0,0,100,0,0,0,0,0,1.30103,1.93450,00,00,00,00,00,300,00,00,00,0,22,0,0,00,00,00
18,2011,8,270811,4,0,21.8,120,2,2,2,2,4,0,0,0,100,0,0,0,0,0,1.33846,2.07918,00,00,00,00,00,200,00,00,00,0,22,0,0,00,00,00
19,2011,8,270811,4,0,22.5,132,2,2,2,2,3,0,0,0,100,0,0,0,0,0,1.35218,2.12057,200,00,00,00,00,00,00,00,00,0,22,0,0,00,00,00
20,2011,8,270811,4,0,25.0,162,1,1,3,3,2,100,0,0,0,0,0,0,0,0,1.39794,2.20952,00,00,00,00,00,190,00,00,10,0,40,0,0,00,00,00
21,2011,8,270811,4,0,38.6,646,2,2,4,4,3,0,0,0,100,0,0,0,0,0,1.58659,2.81023,00,00,00,400,00,00,00,00,00,0,40,0,0,00,00,00
22,2011,8,270811,4,0,39.0,666,2,2,4,4,3,0,0,0,100,0,0,0,0,0,1.59106,2.82347,00,00,280,00,40,80,00,00,00,0,40,0,0,00,00,00
23,2011,8,270811,4,0,30.5,346,1,2,3,3,2,10,0,0,90,0,0,0,0,0,1.48430,2.53908,00,00,00,300,00,00,00,00,00,0,35,0,0,00,00,00
24,2011,8,270811,4,0,42.8,896,2,2,4,4,3,0,0,40,0,60,0,0,0,0,1.63144,2.95231,00,20,00,360,00,20,00,00,00,0,30,0,0,00,00,00
25,2011,8,270811,10,0,29.0,250,2,2,3,3,2,0,0,0,20,0,80,0,0,0,1.46240,2.39794,00,00,00,300,00,00,00,00,00,0,25,0,0,00,00,00
26,2011,8,270811,10,0,30.8,358,2,2,0,0,1,0,0,0,0,0,20,0,0,80,1.48855,2.55388,00,20,00,380,00,00,00,00,00,0,25,0,0,00,00,00
27,2011,8,270811,10,0,45.6,"1,086",2,2,4,4,3,0,0,0,100,0,0,0,0,0,1.65896,3.03583,00,200,00,00,00,200,00,00,00,0,50,0,0,00,00,00
28,2011,8,270811,10,0,31.2,354,1,2,3,3,5,0,0,0,100,0,0,0,0,0,1.49415,2.54900,00,180,00,60,00,180,00,00,00,0,30,0,0,00,00,00
29,2011,8,270811,10,0,41.2,880,1,2,4,4,4,0,0,0,0,100,0,0,0,0,1.61490,2.94448,00,60,00,00,00,240,00,00,00,0,30,0,0,00,00,00
30,2011,8,270811,10,0,14.8,36,2,2,2,2,4,0,0,0,100,0,0,0,0,0,1.17026,1.55630,00,20,00,00,00,380,00,00,00,0,17,0,0,00,00,00
31,2011,8,270811,10,0,33.7,444,2,2,3,3,3,0,0,0,100,0,0,0,0,0,1.52763,2.64738,400,00,00,00,00,00,00,00,00,0,35,0,0,00,00,00
32,2011,8,270811,10,0,34.0,498,1,2,3,3,4,0,0,0,100,0,0,0,0,0,1.53148,2.69723,00,00,00,00,00,400,00,00,00,0,35,0,0,00,00,00
33,2011,8,270811,10,0,36.5,622,2,2,3,3,3,0,0,0,100,0,0,0,0,0,1.56229,2.79379,00,00,00,00,00,200,00,00,00,0,35,0,0,00,00,00
34,2011,8,270811,10,0,38.8,618,2,2,0,0,3,0,0,0,100,0,0,0,0,0,1.58883,2.79099,00,120,00,00,00,80,00,00,00,0,40,0,0,00,00,00
35,2011,8,270811,10,0,36.0,580,2,2,3,3,2,0,10,0,80,0,10,0,0,0,1.55630,2.76343,00,00,00,00,00,300,00,00,00,0,40,0,0,00,00,00
36,2011,8,270811,10,0,34.7,514,1,2,4,4,3,0,0,0,100,0,0,0,0,0,1.54033,2.71096,00,00,00,00,00,300,00,00,00,0,40,0,0,00,00,00
37,2011,8,270811,10,0,36.7,540,1,2,4,4,2,0,0,0,100,0,0,0,0,0,1.56467,2.73239,00,00,00,00,00,400,00,00,00,0,40,0,0,00,00,00
38,2011,8,270811,10,0,16.4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21484,1.69897,00,00,60,150,00,90,00,00,00,0,19,0,0,00,00,00
39,2011,8,280811,4,0,19.5,70,1,1,2,2,3,90,0,0,0,0,10,0,0,0,1.29003,1.84510,00,00,140,00,00,140,00,00,00,0,22,0,0,00,00,00
40,2011,8,280811,4,0,21.7,148,1,5,2,2,5,0,0,0,100,0,0,0,0,0,1.33646,2.17026,00,360,00,00,00,40,00,00,00,0,22,0,0,00,00,00
41,2011,8,280811,4,0,28.7,272,1,2,3,3,4,0,0,0,80,19,1,0,0,0,1.45788,2.43457,00,00,00,00,00,300,00,00,00,0,25,0,0,00,00,00
42,2011,8,280811,4,0,33.0,384,2,2,3,3,2,0,0,0,100,0,0,0,0,0,1.51851,2.58433,00,00,00,00,00,00,00,00,400,0,35,0,0,00,00,00
43,2011,8,280811,4,0,38.5,642,2,2,4,4,3,5,0,0,95,0,0,0,0,0,1.58546,2.80754,00,320,00,00,00,80,00,00,00,0,40,0,0,00,00,00
44,2011,8,280811,4,0,38.7,678,1,2,4,4,3,0,0,0,100,0,0,0,0,0,1.58771,2.83123,00,00,120,00,00,180,00,00,00,0,40,0,0,00,00,00
45,2011,8,280811,4,0,30.6,320,1,2,3,3,4,0,5,0,90,0,5,0,0,0,1.48572,2.50515,00,00,360,00,00,40,00,00,00,0,30,0,0,00,00,00
46,2011,8,280811,4,0,16.6,52,2,2,2,2,3,0,0,0,100,0,0,0,0,0,1.22011,1.71600,00,00,80,00,00,120,00,00,00,0,19,0,0,00,00,00
47,2011,8,280811,4,0,23.6,134,2,2,3,3,2,0,0,0,100,0,0,0,0,0,1.37291,2.12710,00,00,40,00,00,360,00,00,00,0,22,0,0,00,00,00
48,2011,8,280811,4,0,33.8,516,1,2,4,4,5,0,0,0,0,100,0,0,0,0,1.52892,2.71265,00,00,00,300,00,00,00,00,00,0,30,0,0,00,00,00
49,2011,8,280811,4,0,31.5,360,1,2,3,3,2,0,0,0,100,0,0,0,0,0,1.49831,2.55630,200,00,00,00,00,00,00,00,00,0,40,0,0,00,00,00
50,2011,8,280811,4,0,31.8,366,2,2,3,3,4,0,0,0,100,0,0,0,0,0,1.50243,2.56348,200,00,00,00,00,00,00,00,00,0,35,0,0,00,00,00
51,2011,8,280811,4,0,36.5,672,2,2,4,4,3,30,0,0,0,0,70,0,0,0,1.56229,2.82737,200,00,00,00,00,00,00,00,00,0,19,0,0,00,00,00
52,2011,8,280811,4,0,37.0,594,1,2,3,3,3,0,0,0,100,0,0,0,0,0,1.56820,2.77379,500,00,00,00,00,00,00,00,00,0,40,0,0,00,00,00
53,2011,8,280811,5,0,41.5,960,2,2,4,4,4,100,0,0,0,0,0,0,0,0,1.61805,2.98227,500,00,00,00,00,00,00,00,00,0,46,0,0,00,00,00
54,2011,8,280811,6,0,35.5,498,1,2,4,4,4,100,0,0,0,0,0,0,0,0,1.55023,2.69723,200,00,00,00,00,00,00,00,00,0,30,0,0,00,00,00
55,2011,8,280811,4,0,41.5,838,1,2,4,4,3,100,0,0,0,0,0,0,0,0,1.61805,2.92324,300,00,00,00,00,00,00,00,00,0,50,0,0,00,00,00
56,2011,8,280811,6,0,41.0,826,1,2,4,4,5,100,0,0,0,0,0,0,0,0,1.61278,2.91698,00,00,00,00,500,00,00,00,00,0,40,0,0,00,00,00
